FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
TECO Peoples Gas,1006771,2011,Natural gas distribution [98.230(a)(8)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,0.0,0.0,Yes,Leak survey used to estimate calendar year 2011 emissions was conducted in calendar year 2012.
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,193.5,0.0,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,158.3,127.00476,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,26143.9,0.780952,0.0925805369,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,6.3,2.538096,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,Yes,"No analysis of the dissolved CO2 content of the sales oil was available, therefore a value from available industry literature was utilized. It is believed that the dissolved content utilized is conservative and overstates the calculated emissions."
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.9,0.0,0.0,,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,3140.1,14.757144,0.0048385906,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.980952,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,26.5,406.376192,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,13.2,392.84762,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.4,2.914284,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,0.0,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"Tellus Operating Group, LLC - MS Operations",1008885,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,16.8,38.961904,0.0,Yes,"Other company records were used to develop BAMM estimates for all sub-basin designations and the following parameters:Countt: Jan. 1, 2011 - Dec. 31, 2011Tn: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,469157.3,11.719048,1.7090322148,Yes,"Other company records and engineering calculations were used to develop BAMM estimates for the following parameters:Va: Jan. 1, 2011 - Dec. 31, 2011XCH4: Jan. 1, 2011 - Dec. 31, 2011XCO2: Jan. 1, 2011 - Dec. 31, 2011Yj: Jan. 1, 2011 - Dec. 31, 2011Fuel: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,276.7,5019.30476,0.0,Yes,"Other company records were used to develop BAMM estimates for the following parameters:Counts: Jan. 1, 2011 - Dec. 31, 2011GHGi: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,537.7,9746.057144,0.0,Yes,"Other company records were used to develop BAMM estimates for the following parameters:Countt: Jan. 1, 2011 - Dec. 31, 2011GHGi: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,21.6,141.609524,0.0,Yes,"Other company records were used to develop BAMM estimates for the following parameters:Count: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,20.9,379.876192,0.0,Yes,"Other company records and engineering calculations were used to develop BAMM estimates for all sub-basin designations and the following parameters:With hydraulic fracturing:Tp: Jan. 1, 2011 - Dec. 31, 2011EnFp: Jan. 1, 2011 - Dec. 31, 2011SGp: Jan. 1, 2011 - Dec. 31, 2011FRp: Jan. 1, 2011 - Dec. 31, 2011PRs,p: Jan. 1, 2011 - Dec. 31, 2011Mi: Jan. 1, 2011 - Dec. 31, 2011Without hydraulic fracturing:Nwo: Jan. 1, 2011 - Dec. 31, 2011f: Jan. 1, 2011 - Dec. 31, 2011Tp: Jan. 1, 2011 - Dec. 31, 2011Vp: Jan. 1, 2011 - Dec. 31, 2011Mi: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"TEP Barnett USA LLC, 415 - Strawn Basin",1008536,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,25.8475944,468.880952,0.0,Yes,"Other company records and engineering calculations were used to develop BAMM estimates for all sub-basin designations and the following parameters:Calculation Methodology 2W: Jan. 1, 2011 - Dec. 31, 2011CDp: Jan. 1, 2011 - Dec. 31, 2011WDp: Jan. 1, 2011 - Dec. 31, 2011SPp: Jan. 1, 2011 - Dec. 31, 2011Vp: Jan. 1, 2011 - Dec. 31, 2011HRp,q: Jan. 1, 2011 - Dec. 31, 2011Calculation Methodology 3W: Jan. 1, 2011 - Dec. 31, 2011TDp: Jan. 1, 2011 - Dec. 31, 2011WDp: Jan. 1, 2011 - Dec. 31, 2011SPp: Jan. 1, 2011 - Dec. 31, 2011Vp: Jan. 1, 2011 - Dec. 31, 2011HRp,q: Jan. 1, 2011 - Dec. 31, 2011"
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,1524.4,235.580952,0.0009677852,Yes,Separator counts may have been estimates based on equipment inventory at the time emission calculations were performed
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,89042.5,3.60476,0.7225805369,Yes,Completion fuel consumption was estimated for certain completion contractors based on best available data where  unavailable. 
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,1.0,8.457144,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,4356.3,25.061904,0.009354698,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,93.4,888.119048,0.0,Yes,Pump counts may have been estimates based on equipment inventory at the time emission calculations were performed
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,213.2,2035.661904,0.0,Yes,Component counts may have been estimates based on major equipment inventory at the time emission calculations were performed
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,1228.6,16025.04762,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,294.9,2059.723808,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"TEP Rocky Mountain, LLC - 595 Piceance basin",1008355,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,192.99,2124.219048,0.0,Yes,"Estimates were made for well depth and tubing depth to plunger bumper based on an average for all wells when data were unavailable. Estimates were also made for the time wells were left open to atmosphere during the unload, and flow line or shut-in pressure, when data were unavailable.  "
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,Yes,"Concentrations, Temperature and Pressure estimated"
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,102.8,84.90476,0.0,Yes,"Concentrations, Temperature and Pressure estimated"
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,Yes,"Concentrations, Temperature and Pressure estimated"
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,0.0,0.0,0.0,No,
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,3.4,27.385716,0.0,Yes,Concentrations Pressures and temperature estimated. Leaks estimated compared to other simular Gas Plants. Date of first survey was added to upload
Terrell Gas Plant,1003128,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,136.4,1104.185716,0.0,Yes,Rod Packing Leakage was calculated using established factors
Texas Gas Service,1004336,2011,Natural gas distribution [98.230(a)(8)], ,CombustionEmissionsDetails,0.0,0.0,0.0,No,
Texas Gas Service,1004336,2011,Natural gas distribution [98.230(a)(8)], ,LocalDistributionCompaniesDetails,108.0,3586.985716,0.0,No,
Texas Gas Service,1004336,2011,Natural gas distribution [98.230(a)(8)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,0.0,0.0,No,
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.1,39.8,0.0,Yes,"The gas released during each blowdown at the station was calculated according to Equation 14-A or 14-B; however, records of the blowdowns for each unique physical volume are not readily available.  The monthly blowdown volumes for this station are reported by Measurement Services and these monthly totals are reflected below."
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.1,37.723808,0.0,Yes,The gas imaging camera was used to determine the blowdown vents were not leaking for Turbines 1 & 2.  Measurements not performed since the camera showed no leak.
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,0.338096,0.0,No,
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.5,15.14762,0.0,No,
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Texas Gas Transmission - Bald Knob Station,1003553,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.0,33.271428,0.0,Yes,"The gas released during each blowdown at the station was calculated according to Equation 14-A or 14-B; however, records of the blowdowns for each unique physical volume are not readily available.  The monthly blowdown volumes for this station are reported by Measurement Services and these monthly totals are reflected below."
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.9,29.857144,0.0,Yes,The gas imaging camera was used to determine the isolation valves were not leaking through the blowdown vent for Turbine # 2.  Measurement not performed since the camera showed no leak.
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.6,20.633332,0.0,No,
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,1.0,30.90476,0.0,No,
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,24.6,851.819048,0.0,Yes,The gas imaging camera was used to determine the blowdown vents were not leaking for RC08 & RC10.  Measurements were not performed in these cases since the camera showed no leak.
Texas Gas Transmission - Bastrop Station,1003554,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,5.4,188.276192,0.0,No,
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,4.2,144.733332,0.0,Yes,"The gas released during each blowdown at the station was calculated according to Equation 14-A or 14-B; however, records of the blowdowns for each unique physical volume are not readily available.  The monthly blowdown volumes for this station are reported by Measurement Services and these monthly totals are reflected below."
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,2.3,78.776192,0.0,Yes,The gas imaging camera was used to determine the  blowdown vents were not leaking for T-3 & T-4.  Measurements not performed since the camera showed no leak.
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,11.2,0.0,No,
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,1.9,62.05238,0.0,No,
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,6.6,229.819048,0.0,Yes,The gas imaging camera was used to determine the blowdown vent was not leaking for RC10.  Measurement was not performed since the camera showed no leak.
Texas Gas Transmission - Calvert City Station,1009463,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Texas Gas Transmission - Covington Station,1009462,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,0.5,15.861904,0.0,Yes,"The gas released during each blowdown at the station was calculated according to Equation 14-A or 14-B; however, records of the blowdowns for each unique physical volume are not readily available.  The monthly blowdown volumes for this station are reported by Measurement Services and these monthly totals are reflected below."
